iter	Passed	Remaining
1659	183978	37682
1660	184090	37571
1661	184199	37460
1662	184315	37350
1663	184418	37238
1664	184523	37126
1665	184624	37013
1666	184731	36902
1667	184832	36789
1668	184929	36675
1669	185032	36563
1670	185134	36450
1671	185235	36338
1672	185346	36227
1673	185444	36114
1674	185544	36001
1675	185649	35889
1676	185764	35779
1677	185884	35670
1678	185983	35557
1679	186084	35444
1680	186201	35335
1681	186305	35222
1682	186406	35110
1683	186511	34998
1684	186612	34885
1685	186709	34772
1686	186827	34663
1687	186930	34551
1688	187040	34440
1689	187142	34327
1690	187253	34217
1691	187360	34105
1692	187471	33995
1693	187574	33882
1694	187678	33771
1695	187779	33658
1696	187890	33547
1697	188000	33437
1698	188126	33329
1699	188237	33218
1700	188343	33106
1701	188459	32997
1702	188558	32884
1703	188669	32773
1704	188771	32661
1705	188888	32551
1706	188993	32440
1707	189115	32331
1708	189226	32220
1709	189327	32108
1710	189441	31997
1711	189543	31885
1712	189650	31774
1713	189765	31664
1714	189869	31552
1715	189985	31442
1716	190094	31331
1717	190194	31219
1718	190307	31109
1719	190406	30996
1720	190514	30885
1721	190617	30773
1722	190724	30662
1723	190846	30553
1724	190945	30440
1725	191049	30328
1726	191162	30218
1727	191263	30106
1728	191371	29995
1729	191485	29884
1730	191594	29774
1731	191703	29663
1732	191824	29554
1733	191935	29443
1734	192049	29333
1735	192154	29221
1736	192263	29110
1737	192359	28997
1738	192461	28885
1739	192563	28773
1740	192668	28662
1741	192772	28550
1742	192876	28439
1743	192985	28328
1744	193097	28217
1745	193206	28106
1746	193316	27996
1747	193421	27884
1748	193521	27772
1749	193631	27661
1750	193732	27549
1751	193846	27439
1752	193967	27330
1753	194064	27217
1754	194170	27106
1755	194275	26994
1756	194384	26884
1757	194482	26771
1758	194583	26659
1759	194681	26547
1760	194781	26435
1761	194888	26324
1762	194990	26212
1763	195101	26102
1764	195226	25993
1765	195327	25881
1766	195425	25769
1767	195540	25659
1768	195653	25548
1769	195754	25436
1770	195855	25325
1771	195960	25213
1772	196066	25102
1773	196177	24992
1774	196274	24879
1775	196382	24768
1776	196489	24657
1777	196602	24547
1778	196697	24435
1779	196802	24323
1780	196906	24212
1781	197015	24101
1782	197124	23991
1783	197236	23880
1784	197341	23769
1785	197436	23657
1786	197539	23545
1787	197650	23435
1788	197769	23325
1789	197889	23216
1790	197998	23105
1791	198113	22995
1792	198213	22883
1793	198334	22774
1794	198446	22663
1795	198561	22553
1796	198673	22443
1797	198786	22333
1798	198890	22221
1799	198997	22110
1800	199112	22000
1801	199222	21890
1802	199331	21779
1803	199446	21669
1804	199551	21558
1805	199664	21447
1806	199772	21337
1807	199882	21226
1808	199988	21115
1809	200103	21005
1810	200210	20894
1811	200326	20784
1812	200428	20672
1813	200537	20562
1814	200652	20452
1815	200769	20342
1816	200869	20230
1817	200968	20118
1818	201069	20007
1819	201180	19896
1820	201287	19786
1821	201402	19676
1822	201522	19566
1823	201631	19455
1824	201732	19344
1825	201846	19234
1826	201947	19122
1827	202050	19011
1828	202160	18900
1829	202260	18789
1830	202371	18678
1831	202478	18567
1832	202579	18456
1833	202682	18345
1834	202784	18233
1835	202900	18124
1836	203014	18013
1837	203124	17903
1838	203223	17791
1839	203331	17681
1840	203437	17570
1841	203543	17459
1842	203644	17347
1843	203749	17236
1844	203859	17126
1845	203953	17014
1846	204069	16904
1847	204169	16793
1848	204278	16682
1849	204377	16571
1850	204475	16459
1851	204581	16348
1852	204691	16238
1853	204799	16127
1854	204901	16016
1855	205009	15905
1856	205110	15794
1857	205212	15683
1858	205314	15572
1859	205437	15463
1860	205534	15351
1861	205647	15241
1862	205760	15131
1863	205866	15020
1864	205969	14909
1865	206069	14798
1866	206182	14687
1867	206287	14577
1868	206386	14465
1869	206489	14354
1870	206591	14243
1871	206693	14132
1872	206802	14022
1873	206906	13911
1874	207021	13801
1875	207131	13690
1876	207239	13580
1877	207342	13469
1878	207444	13358
1879	207552	13248
1880	207658	13137
1881	207754	13026
1882	207855	12915
1883	207960	12804
1884	208064	12693
1885	208170	12582
1886	208279	12472
1887	208387	12361
1888	208486	12250
1889	208596	12140
1890	208722	12031
1891	208842	11921
1892	208940	11810
1893	209038	11699
1894	209153	11588
1895	209256	11478
1896	209375	11368
1897	209506	11259
1898	209642	11150
1899	209754	11039
1900	209867	10929
1901	209970	10818
1902	210073	10707
1903	210177	10597
1904	210280	10486
1905	210391	10376
1906	210508	10266
1907	210607	10155
1908	210720	10044
1909	210836	9934
1910	210945	9824
1911	211056	9713
1912	211162	9603
1913	211273	9492
1914	211372	9382
1915	211478	9271
1916	211580	9160
1917	211696	9050
1918	211804	8940
1919	211903	8829
1920	212012	8718
1921	212124	8608
1922	212224	8497
1923	212323	8387
1924	212428	8276
1925	212537	8166
1926	212650	8055
1927	212753	7945
1928	212865	7834
1929	212969	7724
1930	213085	7614
1931	213183	7503
1932	213297	7393
1933	213406	7282
1934	213518	7172
1935	213628	7062
1936	213735	6951
1937	213858	6841
1938	213974	6731
1939	214085	6621
1940	214210	6511
1941	214331	6401
1942	214437	6290
1943	214548	6180
1944	214655	6069
1945	214761	5959
1946	214885	5849
1947	215003	5739
1948	215116	5629
1949	215216	5518
1950	215324	5407
1951	215435	5297
1952	215540	5187
1953	215644	5076
1954	215759	4966
1955	215863	4855
1956	215960	4745
1957	216059	4634
1958	216169	4524
1959	216293	4414
1960	216408	4303
1961	216524	4193
1962	216625	4083
1963	216737	3972
1964	216847	3862
1965	216946	3751
1966	217055	3641
1967	217171	3531
1968	217271	3420
1969	217378	3310
1970	217488	3199
1971	217596	3089
1972	217703	2979
1973	217810	2868
1974	217920	2758
1975	218022	2648
1976	218138	2537
1977	218249	2427
1978	218375	2317
1979	218488	2206
1980	218595	2096
1981	218706	1986
1982	218805	1875
1983	218917	1765
1984	219021	1655
1985	219124	1544
1986	219251	1434
1987	219359	1324
1988	219468	1213
1989	219580	1103
1990	219680	993
1991	219781	882
1992	219887	772
1993	220006	662
1994	220109	551
1995	220214	441
1996	220318	330
1997	220421	220
1998	220520	110
1999	220635	0
